    4.65000000,       -0.08637067
    4.66000000,       -0.07623632
    4.67000000,       -0.06609436
    4.68000000,       -0.05594579
    4.69000000,       -0.04579162
    4.70000000,       -0.03563287
    4.71000000,       -0.02547056
    4.72000000,       -0.01530570
    4.73000000,       -0.00513931
    4.74000000,        0.00502759
    4.75000000,        0.01519399
    4.76000000,        0.02535887
    4.77000000,        0.03552121
    4.78000000,        0.04568001
    4.79000000,        0.05583423
    4.80000000,        0.06598287
    4.81000000,        0.07612491
    4.82000000,        0.08625934
    4.83000000,        0.09638515
    4.84000000,        0.10650131
    4.85000000,        0.11660683
    4.86000000,        0.12670068
    4.87000000,        0.13678187
    4.88000000,        0.14684938
    4.89000000,        0.15690220
    4.90000000,        0.16693933
    4.91000000,        0.17695977
    4.92000000,        0.18696251
    4.93000000,        0.19694655
    4.94000000,        0.20691090
    4.95000000,        0.21685456
    4.96000000,        0.22677654
    4.97000000,        0.23667583
    4.98000000,        0.24655146
    4.99000000,        0.25640244
    5.00000000,        0.26622777
    5.01000000,        0.27602648
    5.02000000,        0.28579759
    5.03000000,        0.29554012
    5.04000000,        0.30525309
    5.05000000,        0.31493554
    5.06000000,        0.32458650
    5.07000000,        0.33420499
    5.08000000,        0.34379007
    5.09000000,        0.35334077
    5.10000000,        0.36285613
    5.11000000,        0.37233521
    5.12000000,        0.38177705
    5.13000000,        0.39118072
    5.14000000,        0.40054526
    5.15000000,        0.40986976
    5.16000000,        0.41915327
    5.17000000,        0.42839486
    5.18000000,        0.43759361
    5.19000000,        0.44674860
    5.20000000,        0.45585892
    5.21000000,        0.46492365
    5.22000000,        0.47394189
    5.23000000,        0.48291274
    5.24000000,        0.49183529
    5.25000000,        0.50070866
    5.26000000,        0.50953196
    5.27000000,        0.51830431
    5.28000000,        0.52702482
    5.29000000,        0.53569263
    5.30000000,        0.54430688
    5.31000000,        0.55286669
    5.32000000,        0.56137122
    5.33000000,        0.56981961
    5.34000000,        0.57821102
    5.35000000,        0.58654460
    5.36000000,        0.59481954
    5.37000000,        0.60303499
    5.38000000,        0.61119013
    5.39000000,        0.61928416
    5.40000000,        0.62731626
    5.41000000,        0.63528563
    5.42000000,        0.64319147
    5.43000000,        0.65103299
    5.44000000,        0.65880940
    5.45000000,        0.66651994
    5.46000000,        0.67416382
    5.47000000,        0.68174029
    5.48000000,        0.68924858
    5.49000000,        0.69668795
    5.50000000,        0.70405765
    5.51000000,        0.71135695
    5.52000000,        0.71858510
    5.53000000,        0.72574140
    5.54000000,        0.73282513
    5.55000000,        0.73983557
    5.56000000,        0.74677203
    5.57000000,        0.75363381
    5.58000000,        0.76042023
    5.59000000,        0.76713061
    5.60000000,        0.77376427
    5.61000000,        0.78032056
    5.62000000,        0.78679882
    5.63000000,        0.79319839
    5.64000000,        0.79951865
    5.65000000,        0.80575895
    5.66000000,        0.81191868
    5.67000000,        0.81799722
    5.68000000,        0.82399395
    5.69000000,        0.82990829
    5.70000000,        0.83573963
    5.71000000,        0.84148741
    5.72000000,        0.84715103
    5.73000000,        0.85272994
    5.74000000,        0.85822357
    5.75000000,        0.86363139
    5.76000000,        0.86895284
    5.77000000,        0.87418739
    5.78000000,        0.87933453
    5.79000000,        0.88439373
    5.80000000,        0.88936449
    5.81000000,        0.89424632
    5.82000000,        0.89903872
    5.83000000,        0.90374122
    5.84000000,        0.90835334
    5.85000000,        0.91287463
    5.86000000,        0.91730463
    5.87000000,        0.92164290
    5.88000000,        0.92588901
    5.89000000,        0.93004253
    5.90000000,        0.93410304
    5.91000000,        0.93807014
    5.92000000,        0.94194344
    5.93000000,        0.94572254
    5.94000000,        0.94940707
    5.95000000,        0.95299666
    5.96000000,        0.95649095
    5.97000000,        0.95988959
    5.98000000,        0.96319224
    5.99000000,        0.96639857
    6.00000000,        0.96950826
    6.01000000,        0.97252100
    6.02000000,        0.97543649
    6.03000000,        0.97825443
    6.04000000,        0.98097455
    6.05000000,        0.98359658
    6.06000000,        0.98612024
    6.07000000,        0.98854529
    6.08000000,        0.99087149
    6.09000000,        0.99309859
    6.10000000,        0.99522639
    6.11000000,        0.99725467
    6.12000000,        0.99918322
    6.13000000,        1.00101185
    6.14000000,        1.00274038
    6.15000000,        1.00436864
    6.16000000,        1.00589646
    6.17000000,        1.00732369
    6.18000000,        1.00865019
    6.19000000,        1.00987583
    6.20000000,        1.01100047
    6.21000000,        1.01202402
    6.22000000,        1.01294636
    6.23000000,        1.01376741
    6.24000000,        1.01448708
    6.25000000,        1.01510530
    6.26000000,        1.01562202
    6.27000000,        1.01603717
    6.28000000,        1.01635072
    6.29000000,        1.01656263
    6.30000000,        1.01667288
    6.31000000,        1.01668147
    6.32000000,        1.01658839
    6.33000000,        1.01639365
    6.34000000,        1.01609727
    6.35000000,        1.01569929
    6.36000000,        1.01519973
    6.37000000,        1.01459865
    6.38000000,        1.01389611
    6.39000000,        1.01309219
    6.40000000,        1.01218695
    6.41000000,        1.01118049
    6.42000000,        1.01007292
    6.43000000,        1.00886434
    6.44000000,        1.00755487
    6.45000000,        1.00614465
    6.46000000,        1.00463382
    6.47000000,        1.00302252
    6.48000000,        1.00131091
    6.49000000,        0.99949918
    6.50000000,        0.99758750
    6.51000000,        0.99557605
    6.52000000,        0.99346505
    6.53000000,        0.99125471
    6.54000000,        0.98894524
    6.55000000,        0.98653687
    6.56000000,        0.98402985
    6.57000000,        0.98142443
    6.58000000,        0.97872086
    6.59000000,        0.97591942
    6.60000000,        0.97302039
    6.61000000,        0.97002406
    6.62000000,        0.96693073
    6.63000000,        0.96374070
    6.64000000,        0.96045430
    6.65000000,        0.95707185
    6.66000000,        0.95359370
    6.67000000,        0.95002019
    6.68000000,        0.94635167
    6.69000000,        0.94258852
    6.70000000,        0.93873111
    6.71000000,        0.93477983
    6.72000000,        0.93073507
    6.73000000,        0.92659724
    6.74000000,        0.92236674
    6.75000000,        0.91804401
    6.76000000,        0.91362948
    6.77000000,        0.90912358
    6.78000000,        0.90452677
    6.79000000,        0.89983951
    6.80000000,        0.89506226
    6.81000000,        0.89019551
    6.82000000,        0.88523974
